Index,Date,Open,High,Low,Close,Adj Close,Volume
NYA,1968-09-10,596.570007,596.570007,596.570007,596.570007,596.570007,0
NYA,1968-09-12,595.200012,595.200012,595.200012,595.200012,595.200012,0
NYA,1968-09-13,597.419983,597.419983,597.419983,597.419983,597.419983,0
NYA,1968-09-16,599.640015,599.640015,599.640015,599.640015,599.640015,0
NYA,1968-09-17,601.219971,601.219971,601.219971,601.219971,601.219971,0
NYA,1968-09-19,602.280029,602.280029,602.280029,602.280029,602.280029,0
NYA,1968-09-20,603.02002,603.02002,603.02002,603.02002,603.02002,0
NYA,1968-09-23,606.190002,606.190002,606.190002,606.190002,606.190002,0
NYA,1968-09-24,608.409973,608.409973,608.409973,608.409973,608.409973,0
NYA,1968-09-26,607.359985,607.359985,607.359985,607.359985,607.359985,0
NYA,1968-09-27,607.669983,607.669983,607.669983,607.669983,607.669983,0
NYA,1968-09-30,610.099976,610.099976,610.099976,610.099976,610.099976,0
NYA,1968-10-01,611.27002,611.27002,611.27002,611.27002,611.27002,0
NYA,1968-10-03,613.700012,613.700012,613.700012,613.700012,613.700012,0
NYA,1968-10-04,615.710022,615.710022,615.710022,615.710022,615.710022,0
NYA,1968-10-07,615.710022,615.710022,615.710022,615.710022,615.710022,0
NYA,1968-10-08,615.599976,615.599976,615.599976,615.599976,615.599976,0
NYA,1968-10-10,613.059998,613.059998,613.059998,613.059998,613.059998,0
NYA,1968-10-11,613.059998,613.059998,613.059998,613.059998,613.059998,0
NYA,1968-10-14,614.02002,614.02002,614.02002,614.02002,614.02002,0
NYA,1968-10-15,615.390015,615.390015,615.390015,615.390015,615.390015,0
NYA,1968-10-17,618.559998,618.559998,618.559998,618.559998,618.559998,0
NYA,1968-10-18,622.900024,622.900024,622.900024,622.900024,622.900024,0
NYA,1968-10-21,623.73999,623.73999,623.73999,623.73999,623.73999,0
NYA,1968-10-22,621.630005,621.630005,621.630005,621.630005,621.630005,0
NYA,1968-10-24,618.030029,618.030029,618.030029,618.030029,618.030029,0
NYA,1968-10-25,619.940002,619.940002,619.940002,619.940002,619.940002,0
NYA,1968-10-28,617.820007,617.820007,617.820007,617.820007,617.820007,0
NYA,1968-10-29,614.330017,614.330017,614.330017,614.330017,614.330017,0
NYA,1968-10-31,615.070007,615.070007,615.070007,615.070007,615.070007,0
NYA,1968-11-01,612.75,612.75,612.75,612.75,612.75,0
NYA,1968-11-04,612.960022,612.960022,612.960022,612.960022,612.960022,0
NYA,1968-11-06,614.119995,614.119995,614.119995,614.119995,614.119995,0
NYA,1968-11-07,615.289978,615.289978,615.289978,615.289978,615.289978,0
NYA,1968-11-08,618.25,618.25,618.25,618.25,618.25,0
NYA,1968-11-12,623.109985,623.109985,623.109985,623.109985,623.109985,0
NYA,1968-11-13,626.599976,626.599976,626.599976,626.599976,626.599976,0
NYA,1968-11-14,627.22998,627.22998,627.22998,627.22998,627.22998,0
NYA,1968-11-15,630.719971,630.719971,630.719971,630.719971,630.719971,0
NYA,1968-11-18,631.669983,631.669983,631.669983,631.669983,631.669983,0
NYA,1968-11-19,633.469971,633.469971,633.469971,633.469971,633.469971,0
NYA,1968-11-21,632.940002,632.940002,632.940002,632.940002,632.940002,0
NYA,1968-11-22,635.380005,635.380005,635.380005,635.380005,635.380005,0
NYA,1968-11-25,636.859985,636.859985,636.859985,636.859985,636.859985,0
NYA,1968-11-26,641.299988,641.299988,641.299988,641.299988,641.299988,0
NYA,1968-11-27,644.049988,644.049988,644.049988,644.049988,644.049988,0
NYA,1968-11-29,647.849976,647.849976,647.849976,647.849976,647.849976,0
NYA,1968-12-02,646.47998,646.47998,646.47998,646.47998,646.47998,0
NYA,1968-12-03,645.950012,645.950012,645.950012,645.950012,645.950012,0
NYA,1968-12-05,643.72998,643.72998,643.72998,643.72998,643.72998,0
NYA,1968-12-06,645.309998,645.309998,645.309998,645.309998,645.309998,0
NYA,1968-12-09,644.049988,644.049988,644.049988,644.049988,644.049988,0
NYA,1968-12-10,642.98999,642.98999,642.98999,642.98999,642.98999,0
NYA,1968-12-12,642.669983,642.669983,642.669983,642.669983,642.669983,0
NYA,1968-12-13,644.570007,644.570007,644.570007,644.570007,644.570007,0
NYA,1968-12-16,642.039978,642.039978,642.039978,642.039978,642.039978,0
NYA,1968-12-17,639.289978,639.289978,639.289978,639.289978,639.289978,0
NYA,1968-12-19,640.869995,640.869995,640.869995,640.869995,640.869995,0
NYA,1968-12-20,637.599976,637.599976,637.599976,637.599976,637.599976,0
NYA,1968-12-23,630.929993,630.929993,630.929993,630.929993,630.929993,0
NYA,1968-12-24,629.880005,629.880005,629.880005,629.880005,629.880005,0
NYA,1968-12-26,630.619995,630.619995,630.619995,630.619995,630.619995,0
NYA,1968-12-27,628.289978,628.289978,628.289978,628.289978,628.289978,0
NYA,1968-12-30,622.159973,622.159973,622.159973,622.159973,622.159973,0
NYA,1968-12-31,622.789978,622.789978,622.789978,622.789978,622.789978,0
NYA,1969-01-02,623.219971,623.219971,623.219971,623.219971,623.219971,0
NYA,1969-01-03,623.320007,623.320007,623.320007,623.320007,623.320007,0
NYA,1969-01-06,614.119995,614.119995,614.119995,614.119995,614.119995,0
NYA,1969-01-07,606.400024,606.400024,606.400024,606.400024,606.400024,0
NYA,1969-01-08,603.440002,603.440002,603.440002,603.440002,603.440002,0
NYA,1969-01-09,605.869995,605.869995,605.869995,605.869995,605.869995,0
NYA,1969-01-10,604.179993,604.179993,604.179993,604.179993,604.179993,0
NYA,1969-01-13,600.27002,600.27002,600.27002,600.27002,600.27002,0
NYA,1969-01-14,604.5,604.5,604.5,604.5,604.5,0
NYA,1969-01-15,607.98999,607.98999,607.98999,607.98999,607.98999,0
NYA,1969-01-16,611.27002,611.27002,611.27002,611.27002,611.27002,0
NYA,1969-01-17,610.73999,610.73999,610.73999,610.73999,610.73999,0
NYA,1969-01-20,609.359985,609.359985,609.359985,609.359985,609.359985,0
NYA,1969-01-21,608.840027,608.840027,608.840027,608.840027,608.840027,0
NYA,1969-01-22,611.27002,611.27002,611.27002,611.27002,611.27002,0
NYA,1969-01-23,614.440002,614.440002,614.440002,614.440002,614.440002,0
NYA,1969-01-24,614.330017,614.330017,614.330017,614.330017,614.330017,0
NYA,1969-01-27,614.330017,614.330017,614.330017,614.330017,614.330017,0
NYA,1969-01-28,614.330017,614.330017,614.330017,614.330017,614.330017,0
NYA,1969-01-29,614.76001,614.76001,614.76001,614.76001,614.76001,0
NYA,1969-01-30,614.969971,614.969971,614.969971,614.969971,614.969971,0
NYA,1969-01-31,617.289978,617.289978,617.289978,617.289978,617.289978,0
NYA,1969-02-03,616.450012,616.450012,616.450012,616.450012,616.450012,0
NYA,1969-02-04,616.549988,616.549988,616.549988,616.549988,616.549988,0
NYA,1969-02-05,617.719971,617.719971,617.719971,617.719971,617.719971,0
NYA,1969-02-06,619.619995,619.619995,619.619995,619.619995,619.619995,0
NYA,1969-02-07,620.039978,620.039978,620.039978,620.039978,620.039978,0
NYA,1969-02-11,620.679993,620.679993,620.679993,620.679993,620.679993,0
NYA,1969-02-12,620.469971,620.469971,620.469971,620.469971,620.469971,0
NYA,1969-02-13,620.679993,620.679993,620.679993,620.679993,620.679993,0
NYA,1969-02-14,620.039978,620.039978,620.039978,620.039978,620.039978,0
NYA,1969-02-17,612.539978,612.539978,612.539978,612.539978,612.539978,0
NYA,1969-02-18,605.659973,605.659973,605.659973,605.659973,605.659973,0
NYA,1969-02-19,600.909973,600.909973,600.909973,600.909973,600.909973,0
NYA,1969-02-20,595.409973,595.409973,595.409973,595.409973,595.409973,0
NYA,1969-02-24,587.789978,587.789978,587.789978,587.789978,587.789978,0
NYA,1969-02-25,583.559998,583.559998,583.559998,583.559998,583.559998,0
NYA,1969-02-26,586.210022,586.210022,586.210022,586.210022,586.210022,0
NYA,1969-02-27,583.780029,583.780029,583.780029,583.780029,583.780029,0
NYA,1969-02-28,583.559998,583.559998,583.559998,583.559998,583.559998,0
NYA,1969-03-03,584.52002,584.52002,584.52002,584.52002,584.52002,0
NYA,1969-03-04,590.22998,590.22998,590.22998,590.22998,590.22998,0
NYA,1969-03-05,592.22998,592.22998,592.22998,592.22998,592.22998,0
NYA,1969-03-06,585.679993,585.679993,585.679993,585.679993,585.679993,0
NYA,1969-03-07,585.039978,585.039978,585.039978,585.039978,585.039978,0
NYA,1969-03-10,586.950012,586.950012,586.950012,586.950012,586.950012,0
NYA,1969-03-11,589.169983,589.169983,589.169983,589.169983,589.169983,0
NYA,1969-03-12,587.580017,587.580017,587.580017,587.580017,587.580017,0
NYA,1969-03-13,583.460022,583.460022,583.460022,583.460022,583.460022,0
NYA,1969-03-14,580.820007,580.820007,580.820007,580.820007,580.820007,0
NYA,1969-03-17,582.190002,582.190002,582.190002,582.190002,582.190002,0
NYA,1969-03-18,583.880005,583.880005,583.880005,583.880005,583.880005,0
NYA,1969-03-19,588.109985,588.109985,588.109985,588.109985,588.109985,0
NYA,1969-03-20,591.919983,591.919983,591.919983,591.919983,591.919983,0
NYA,1969-03-21,590.75,590.75,590.75,590.75,590.75,0
NYA,1969-03-24,589.799988,589.799988,589.799988,589.799988,589.799988,0
NYA,1969-03-25,590.440002,590.440002,590.440002,590.440002,590.440002,0
NYA,1969-03-26,594.349976,594.349976,594.349976,594.349976,594.349976,0
NYA,1969-03-27,598.679993,598.679993,598.679993,598.679993,598.679993,0
NYA,1969-03-28,601.119995,601.119995,601.119995,601.119995,601.119995,0
NYA,1969-04-01,600.27002,600.27002,600.27002,600.27002,600.27002,0
NYA,1969-04-02,596.25,596.25,596.25,596.25,596.25,0
NYA,1969-04-03,595.940002,595.940002,595.940002,595.940002,595.940002,0
NYA,1969-04-07,590.969971,590.969971,590.969971,590.969971,590.969971,0
NYA,1969-04-08,592.450012,592.450012,592.450012,592.450012,592.450012,0
NYA,1969-04-09,597.309998,597.309998,597.309998,597.309998,597.309998,0
NYA,1969-04-10,600.27002,600.27002,600.27002,600.27002,600.27002,0
NYA,1969-04-11,600.799988,600.799988,600.799988,600.799988,600.799988,0
NYA,1969-04-14,600.059998,600.059998,600.059998,600.059998,600.059998,0
NYA,1969-04-15,599.73999,599.73999,599.73999,599.73999,599.73999,0
NYA,1969-04-16,594.559998,594.559998,594.559998,594.559998,594.559998,0
NYA,1969-04-17,595.51001,595.51001,595.51001,595.51001,595.51001,0
NYA,1969-04-18,598.049988,598.049988,598.049988,598.049988,598.049988,0
NYA,1969-04-21,593.710022,593.710022,593.710022,593.710022,593.710022,0
NYA,1969-04-22,594.77002,594.77002,594.77002,594.77002,594.77002,0
NYA,1969-04-23,595.51001,595.51001,595.51001,595.51001,595.51001,0
NYA,1969-04-24,598.159973,598.159973,598.159973,598.159973,598.159973,0
NYA,1969-04-25,601.01001,601.01001,601.01001,601.01001,601.01001,0
NYA,1969-04-28,603.02002,603.02002,603.02002,603.02002,603.02002,0
NYA,1969-04-29,607.780029,607.780029,607.780029,607.780029,607.780029,0
NYA,1969-04-30,613.169983,613.169983,613.169983,613.169983,613.169983,0
NYA,1969-05-01,612.539978,612.539978,612.539978,612.539978,612.539978,0
NYA,1969-05-02,615.070007,615.070007,615.070007,615.070007,615.070007,0
NYA,1969-05-05,617.51001,617.51001,617.51001,617.51001,617.51001,0
NYA,1969-05-06,620.26001,620.26001,620.26001,620.26001,620.26001,0
NYA,1969-05-07,618.98999,618.98999,618.98999,618.98999,618.98999,0
NYA,1969-05-08,621.309998,621.309998,621.309998,621.309998,621.309998,0
NYA,1969-05-09,621.309998,621.309998,621.309998,621.309998,621.309998,0
NYA,1969-05-12,620.359985,620.359985,620.359985,620.359985,620.359985,0
NYA,1969-05-13,622.789978,622.789978,622.789978,622.789978,622.789978,0
NYA,1969-05-14,627.22998,627.22998,627.22998,627.22998,627.22998,0
NYA,1969-05-15,625.330017,625.330017,625.330017,625.330017,625.330017,0
NYA,1969-05-16,625.539978,625.539978,625.539978,625.539978,625.539978,0
NYA,1969-05-19,620.26001,620.26001,620.26001,620.26001,620.26001,0
NYA,1969-05-20,614.969971,614.969971,614.969971,614.969971,614.969971,0
NYA,1969-05-21,617.609985,617.609985,617.609985,617.609985,617.609985,0
NYA,1969-05-22,618.559998,618.559998,618.559998,618.559998,618.559998,0
NYA,1969-05-23,618.349976,618.349976,618.349976,618.349976,618.349976,0
NYA,1969-05-26,617.080017,617.080017,617.080017,617.080017,617.080017,0
NYA,1969-05-27,612.219971,612.219971,612.219971,612.219971,612.219971,0
NYA,1969-05-28,610.530029,610.530029,610.530029,610.530029,610.530029,0
NYA,1969-05-29,611.900024,611.900024,611.900024,611.900024,611.900024,0
NYA,1969-06-02,608.840027,608.840027,608.840027,608.840027,608.840027,0
NYA,1969-06-03,606.830017,606.830017,606.830017,606.830017,606.830017,0
NYA,1969-06-04,606.830017,606.830017,606.830017,606.830017,606.830017,0
NYA,1969-06-05,607.460022,607.460022,607.460022,607.460022,607.460022,0
NYA,1969-06-06,603.549988,603.549988,603.549988,603.549988,603.549988,0
NYA,1969-06-09,597.840027,597.840027,597.840027,597.840027,597.840027,0
NYA,1969-06-10,593.080017,593.080017,593.080017,593.080017,593.080017,0
NYA,1969-06-11,587.47998,587.47998,587.47998,587.47998,587.47998,0
NYA,1969-06-12,579.440002,579.440002,579.440002,579.440002,579.440002,0
NYA,1969-06-13,581.559998,581.559998,581.559998,581.559998,581.559998,0
NYA,1969-06-16,579.549988,579.549988,579.549988,579.549988,579.549988,0
NYA,1969-06-17,576.690002,576.690002,576.690002,576.690002,576.690002,0
NYA,1969-06-18,575.630005,575.630005,575.630005,575.630005,575.630005,0
NYA,1969-06-19,571.090027,571.090027,571.090027,571.090027,571.090027,0
NYA,1969-06-20,567.280029,567.280029,567.280029,567.280029,567.280029,0
NYA,1969-06-23,563.789978,563.789978,563.789978,563.789978,563.789978,0
NYA,1969-06-24,569.919983,569.919983,569.919983,569.919983,569.919983,0
NYA,1969-06-25,568.02002,568.02002,568.02002,568.02002,568.02002,0
NYA,1969-06-26,569.289978,569.289978,569.289978,569.289978,569.289978,0
NYA,1969-06-27,569.710022,569.710022,569.710022,569.710022,569.710022,0
NYA,1969-06-30,572.359985,572.359985,572.359985,572.359985,572.359985,0
NYA,1969-07-01,574.679993,574.679993,574.679993,574.679993,574.679993,0
NYA,1969-07-02,579.650024,579.650024,579.650024,579.650024,579.650024,0
NYA,1969-07-03,583.780029,583.780029,583.780029,583.780029,583.780029,0
NYA,1969-07-07,580.179993,580.179993,580.179993,580.179993,580.179993,0
NYA,1969-07-08,572.25,572.25,572.25,572.25,572.25,0
NYA,1969-07-09,567.809998,567.809998,567.809998,567.809998,567.809998,0
NYA,1969-07-10,558.820007,558.820007,558.820007,558.820007,558.820007,0
NYA,1969-07-11,560.940002,560.940002,560.940002,560.940002,560.940002,0
NYA,1969-07-14,553.75,553.75,553.75,553.75,553.75,0
NYA,1969-07-15,551.419983,551.419983,551.419983,551.419983,551.419983,0
NYA,1969-07-16,557.23999,557.23999,557.23999,557.23999,557.23999,0
NYA,1969-07-17,560.200012,560.200012,560.200012,560.200012,560.200012,0
NYA,1969-07-18,555.969971,555.969971,555.969971,555.969971,555.969971,0
NYA,1969-07-22,547.51001,547.51001,547.51001,547.51001,547.51001,0
NYA,1969-07-23,544.76001,544.76001,544.76001,544.76001,544.76001,0
NYA,1969-07-24,542.75,542.75,542.75,542.75,542.75,0
NYA,1969-07-25,537.359985,537.359985,537.359985,537.359985,537.359985,0
NYA,1969-07-28,525.830017,525.830017,525.830017,525.830017,525.830017,0
NYA,1969-07-29,521.390015,521.390015,521.390015,521.390015,521.390015,0
NYA,1969-07-30,523.929993,523.929993,523.929993,523.929993,523.929993,0
NYA,1969-07-31,535.450012,535.450012,535.450012,535.450012,535.450012,0
NYA,1969-08-01,545.820007,545.820007,545.820007,545.820007,545.820007,0
NYA,1969-08-04,542.960022,542.960022,542.960022,542.960022,542.960022,0
NYA,1969-08-05,545.289978,545.289978,545.289978,545.289978,545.289978,0
NYA,1969-08-06,548.570007,548.570007,548.570007,548.570007,548.570007,0
NYA,1969-08-07,549.200012,549.200012,549.200012,549.200012,549.200012,0
NYA,1969-08-08,548.780029,548.780029,548.780029,548.780029,548.780029,0
NYA,1969-08-11,545.5,545.5,545.5,545.5,545.5,0
NYA,1969-08-12,541.059998,541.059998,541.059998,541.059998,541.059998,0
NYA,1969-08-13,541.27002,541.27002,541.27002,541.27002,541.27002,0
NYA,1969-08-14,545.179993,545.179993,545.179993,545.179993,545.179993,0
NYA,1969-08-15,549.619995,549.619995,549.619995,549.619995,549.619995,0
NYA,1969-08-18,553.530029,553.530029,553.530029,553.530029,553.530029,0
NYA,1969-08-19,556.599976,556.599976,556.599976,556.599976,556.599976,0
NYA,1969-08-20,556.599976,556.599976,556.599976,556.599976,556.599976,0
NYA,1969-08-21,558.080017,558.080017,558.080017,558.080017,558.080017,0
NYA,1969-08-22,561.570007,561.570007,561.570007,561.570007,561.570007,0
NYA,1969-08-25,556.280029,556.280029,556.280029,556.280029,556.280029,0
NYA,1969-08-26,552.049988,552.049988,552.049988,552.049988,552.049988,0
NYA,1969-08-27,553.75,553.75,553.75,553.75,553.75,0
NYA,1969-08-28,555.969971,555.969971,555.969971,555.969971,555.969971,0
NYA,1969-08-29,559.77002,559.77002,559.77002,559.77002,559.77002,0
NYA,1969-09-02,559.349976,559.349976,559.349976,559.349976,559.349976,0
NYA,1969-09-03,555.650024,555.650024,555.650024,555.650024,555.650024,0
NYA,1969-09-04,551,551,551,551,551,0
NYA,1969-09-05,547.719971,547.719971,547.719971,547.719971,547.719971,0
NYA,1969-09-08,542.219971,542.219971,542.219971,542.219971,542.219971,0
NYA,1969-09-09,546.130005,546.130005,546.130005,546.130005,546.130005,0
NYA,1969-09-10,555.02002,555.02002,555.02002,555.02002,555.02002,0
NYA,1969-09-11,551.419983,551.419983,551.419983,551.419983,551.419983,0
NYA,1969-09-12,551.840027,551.840027,551.840027,551.840027,551.840027,0
NYA,1969-09-15,555.119995,555.119995,555.119995,555.119995,555.119995,0
NYA,1969-09-16,556.179993,556.179993,556.179993,556.179993,556.179993,0
NYA,1969-09-17,554.799988,554.799988,554.799988,554.799988,554.799988,0
NYA,1969-09-18,556.710022,556.710022,556.710022,556.710022,556.710022,0
NYA,1969-09-19,558.719971,558.719971,558.719971,558.719971,558.719971,0
NYA,1969-09-22,561.150024,561.150024,561.150024,561.150024,561.150024,0
NYA,1969-09-23,561.25,561.25,561.25,561.25,561.25,0
NYA,1969-09-24,560.200012,560.200012,560.200012,560.200012,560.200012,0
NYA,1969-09-25,556.070007,556.070007,556.070007,556.070007,556.070007,0
NYA,1969-09-26,552.27002,552.27002,552.27002,552.27002,552.27002,0
NYA,1969-09-29,548.25,548.25,548.25,548.25,548.25,0
NYA,1969-09-30,546.559998,546.559998,546.559998,546.559998,546.559998,0
NYA,1969-10-01,543.169983,543.169983,543.169983,543.169983,543.169983,0
NYA,1969-10-02,547.719971,547.719971,547.719971,547.719971,547.719971,0
NYA,1969-10-03,547.400024,547.400024,547.400024,547.400024,547.400024,0
NYA,1969-10-06,548.349976,548.349976,548.349976,548.349976,548.349976,0
NYA,1969-10-07,547.080017,547.080017,547.080017,547.080017,547.080017,0
NYA,1969-10-08,544.440002,544.440002,544.440002,544.440002,544.440002,0
NYA,1969-10-09,546.23999,546.23999,546.23999,546.23999,546.23999,0
NYA,1969-10-10,549.619995,549.619995,549.619995,549.619995,549.619995,0
NYA,1969-10-13,556.5,556.5,556.5,556.5,556.5,0
NYA,1969-10-14,563.789978,563.789978,563.789978,563.789978,563.789978,0
NYA,1969-10-15,564.210022,564.210022,564.210022,564.210022,564.210022,0
NYA,1969-10-16,568.440002,568.440002,568.440002,568.440002,568.440002,0
NYA,1969-10-17,568.02002,568.02002,568.02002,568.02002,568.02002,0
NYA,1969-10-20,569.710022,569.710022,569.710022,569.710022,569.710022,0
NYA,1969-10-21,574.26001,574.26001,574.26001,574.26001,574.26001,0
NYA,1969-10-22,577.960022,577.960022,577.960022,577.960022,577.960022,0
NYA,1969-10-23,576.159973,576.159973,576.159973,576.159973,576.159973,0
NYA,1969-10-24,580.390015,580.390015,580.390015,580.390015,580.390015,0
NYA,1969-10-27,579.76001,579.76001,579.76001,579.76001,579.76001,0
NYA,1969-10-28,578.169983,578.169983,578.169983,578.169983,578.169983,0
NYA,1969-10-29,573.099976,573.099976,573.099976,573.099976,573.099976,0
NYA,1969-10-30,573.940002,573.940002,573.940002,573.940002,573.940002,0
NYA,1969-10-31,575.73999,575.73999,575.73999,575.73999,575.73999,0
NYA,1969-11-03,575.320007,575.320007,575.320007,575.320007,575.320007,0
NYA,1969-11-04,575.849976,575.849976,575.849976,575.849976,575.849976,0
NYA,1969-11-05,578.380005,578.380005,578.380005,578.380005,578.380005,0
NYA,1969-11-06,578.700012,578.700012,578.700012,578.700012,578.700012,0
NYA,1969-11-07,582.299988,582.299988,582.299988,582.299988,582.299988,0
NYA,1969-11-10,582.820007,582.820007,582.820007,582.820007,582.820007,0
NYA,1969-11-11,580.919983,580.919983,580.919983,580.919983,580.919983,0
NYA,1969-11-12,580.070007,580.070007,580.070007,580.070007,580.070007,0
NYA,1969-11-13,576.900024,576.900024,576.900024,576.900024,576.900024,0
NYA,1969-11-14,574.469971,574.469971,574.469971,574.469971,574.469971,0
NYA,1969-11-17,570.140015,570.140015,570.140015,570.140015,570.140015,0
NYA,1969-11-18,569.919983,569.919983,569.919983,569.919983,569.919983,0
NYA,1969-11-19,567.070007,567.070007,567.070007,567.070007,567.070007,0
NYA,1969-11-20,560.830017,560.830017,560.830017,560.830017,560.830017,0
NYA,1969-11-21,557.02002,557.02002,557.02002,557.02002,557.02002,0
NYA,1969-11-24,551.099976,551.099976,551.099976,551.099976,551.099976,0
NYA,1969-11-25,549.619995,549.619995,549.619995,549.619995,549.619995,0
NYA,1969-11-26,551.530029,551.530029,551.530029,551.530029,551.530029,0
NYA,1969-11-28,555.02002,555.02002,555.02002,555.02002,555.02002,0
NYA,1969-12-01,551.099976,551.099976,551.099976,551.099976,551.099976,0
NYA,1969-12-02,547.51001,547.51001,547.51001,547.51001,547.51001,0
NYA,1969-12-03,541.159973,541.159973,541.159973,541.159973,541.159973,0
NYA,1969-12-04,543.070007,543.070007,543.070007,543.070007,543.070007,0
NYA,1969-12-05,541.380005,541.380005,541.380005,541.380005,541.380005,0
NYA,1969-12-08,534.080017,534.080017,534.080017,534.080017,534.080017,0
NYA,1969-12-09,534.929993,534.929993,534.929993,534.929993,534.929993,0
NYA,1969-12-10,533.659973,533.659973,533.659973,533.659973,533.659973,0
NYA,1969-12-11,534.080017,534.080017,534.080017,534.080017,534.080017,0
NYA,1969-12-12,535.669983,535.669983,535.669983,535.669983,535.669983,0
NYA,1969-12-15,534.179993,534.179993,534.179993,534.179993,534.179993,0
NYA,1969-12-16,529.109985,529.109985,529.109985,529.109985,529.109985,0
NYA,1969-12-17,526.359985,526.359985,526.359985,526.359985,526.359985,0
NYA,1969-12-18,534.820007,534.820007,534.820007,534.820007,534.820007,0
NYA,1969-12-19,539.26001,539.26001,539.26001,539.26001,539.26001,0
NYA,1969-12-22,534.289978,534.289978,534.289978,534.289978,534.289978,0
NYA,1969-12-23,531.650024,531.650024,531.650024,531.650024,531.650024,0
NYA,1969-12-24,537.890015,537.890015,537.890015,537.890015,537.890015,0
NYA,1969-12-26,542.330017,542.330017,542.330017,542.330017,542.330017,0
NYA,1969-12-29,538.52002,538.52002,538.52002,538.52002,538.52002,0
NYA,1969-12-30,541.690002,541.690002,541.690002,541.690002,541.690002,0
NYA,1969-12-31,544.859985,544.859985,544.859985,544.859985,544.859985,0
NYA,1970-01-02,550.890015,550.890015,550.890015,550.890015,550.890015,0
NYA,1970-01-05,553.640015,553.640015,553.640015,553.640015,553.640015,0
NYA,1970-01-06,549.830017,549.830017,549.830017,549.830017,549.830017,0
NYA,1970-01-07,548.98999,548.98999,548.98999,548.98999,548.98999,0
NYA,1970-01-08,549.409973,549.409973,549.409973,549.409973,549.409973,0
NYA,1970-01-09,547.929993,547.929993,547.929993,547.929993,547.929993,0
NYA,1970-01-12,543.599976,543.599976,543.599976,543.599976,543.599976,0
NYA,1970-01-13,543.909973,543.909973,543.909973,543.909973,543.909973,0
NYA,1970-01-14,542.859985,542.859985,542.859985,542.859985,542.859985,0
NYA,1970-01-15,542.859985,542.859985,542.859985,542.859985,542.859985,0
NYA,1970-01-16,538.630005,538.630005,538.630005,538.630005,538.630005,0
NYA,1970-01-19,531.539978,531.539978,531.539978,531.539978,531.539978,0
NYA,1970-01-20,532.48999,532.48999,532.48999,532.48999,532.48999,0
NYA,1970-01-21,532.919983,532.919983,532.919983,532.919983,532.919983,0
NYA,1970-01-22,533.22998,533.22998,533.22998,533.22998,533.22998,0
NYA,1970-01-23,527.950012,527.950012,527.950012,527.950012,527.950012,0
NYA,1970-01-26,522.130005,522.130005,522.130005,522.130005,522.130005,0
NYA,1970-01-27,518.539978,518.539978,518.539978,518.539978,518.539978,0
NYA,1970-01-28,513.780029,513.780029,513.780029,513.780029,513.780029,0